Time_UTC,Time_From_Pass_Start_s,Range_km,FSPL_dB,Receive_Antenna_Gain_dBi,EIRP_dBm,Received_Carrier_dBm,System_Temperature_K,Noise_Power_dBm,SNR_dB,EbNo_dB,Raw_Margin_dB,Design_Margin_dB,Usable_Link,Cumulative_Data_MB
13-Jul-2026 13:08:35,0,1415.78152703792,162.511358412171,25.5659838162573,44.5,-94.445374595914,181.389551628743,-115.221232039892,20.7758574439785,21.5676699044547,19.5676699044547,16.5676699044547,1,0
13-Jul-2026 13:08:40,5,1385.67475143201,162.324659658101,25.5659838162573,44.5,-94.2586758418437,181.389551628743,-115.221232039892,20.9625561980488,21.7543686585251,19.7543686585251,16.7543686585251,1,0.625
13-Jul-2026 13:08:45,10,1355.78673795881,162.135261212318,25.5659838162573,44.5,-94.0692773960605,181.389551628743,-115.221232039892,21.151954643832,21.9437671043082,19.9437671043082,16.9437671043082,1,1.25
13-Jul-2026 13:08:50,15,1326.13318888381,161.943176468087,25.5659838162573,44.5,-93.8771926518299,181.389551628743,-115.221232039892,21.3440393880626,22.1358518485389,20.1358518485389,17.1358518485389,1,1.875
13-Jul-2026 13:08:55,20,1296.73109638813,161.748432096345,25.5659838162573,44.5,-93.6824482800875,181.389551628743,-115.221232039892,21.538783759805,22.3305962202813,20.3305962202813,17.3305962202813,1,2.5
13-Jul-2026 13:09:00,25,1267.5988800742,161.551070520481,25.5659838162573,44.5,-93.4850867042234,181.389551628743,-115.221232039892,21.7361453356691,22.5279577961453,20.5279577961453,17.5279577961453,1,3.125
13-Jul-2026 13:09:05,30,1238.75647472965,161.351152333485,25.5659838162573,44.5,-93.2851685172277,181.389551628743,-115.221232039892,21.9360635226648,22.7278759831411,20.7278759831411,17.7278759831411,1,3.75
13-Jul-2026 13:09:10,35,1210.22548996665,161.14875950159,25.5659838162573,44.5,-93.0827756853323,181.389551628743,-115.221232039892,22.1384563545602,22.9302688150365,20.9302688150365,17.9302688150365,1,4.375
13-Jul-2026 13:09:15,40,1182.02937675061,160.943998986456,25.5659838162573,44.5,-92.8780151701987,181.389551628743,-115.221232039892,22.3432168696938,23.13502933017,21.13502933017,18.13502933017,1,5
13-Jul-2026 13:09:20,45,1154.19355015349,160.737006445345,25.5659838162573,44.5,-92.671022629088,181.389551628743,-115.221232039892,22.5502094108045,23.3420218712808,21.3420218712808,18.3420218712808,1,5.625
13-Jul-2026 13:09:25,50,1126.74558345563,160.52795087265,25.5659838162573,44.5,-92.4619670563927,181.389551628743,-115.221232039892,22.7592649834998,23.5510774439761,21.5510774439761,18.5510774439761,1,6.25
13-Jul-2026 13:09:30,55,1099.71537517937,160.317039523931,25.5659838162573,44.5,-92.2510557076736,181.389551628743,-115.221232039892,22.9701763322189,23.7619887926952,21.7619887926952,18.7619887926952,1,6.875
13-Jul-2026 13:09:35,60,1073.13535478931,160.104523645624,25.5659838162573,44.5,-92.0385398293668,181.389551628743,-115.221232039892,23.1826922105257,23.9745046710019,21.9745046710019,18.9745046710019,1,7.5
13-Jul-2026 13:09:40,65,1047.04064176862,159.890704374388,25.5659838162573,44.5,-91.8247205581309,181.389551628743,-115.221232039892,23.3965114817616,24.1883239422379,22.1883239422379,19.1883239422379,1,8.125
13-Jul-2026 13:09:45,70,1021.46925305638,159.675939556022,25.5659838162573,44.5,-91.6099557397646,181.389551628743,-115.221232039892,23.6112763001279,24.4030887606041,22.4030887606041,19.4030887606041,1,8.75
13-Jul-2026 13:09:50,75,996.462300661602,159.460651036224,25.5659838162573,44.5,-91.3946672199663,181.389551628743,-115.221232039892,23.8265648199262,24.6183772804024,22.6183772804024,19.6183772804024,1,9.375
13-Jul-2026 13:09:55,80,972.06414095285,159.245332033723,25.5659838162573,44.5,-91.1793482174659,181.389551628743,-115.221232039892,24.0418838224266,24.8336962829028,22.8336962829028,19.8336962829028,1,10
13-Jul-2026 13:10:00,85,948.32254324962,159.03055507621,25.5659838162573,44.5,-90.9645712599523,181.389551628743,-115.221232039892,24.2566607799402,25.0484732404164,23.0484732404164,20.0484732404164,1,10.625
13-Jul-2026 13:10:05,90,925.288820021949,158.816979879181,25.5659838162573,44.5,-90.750996062924,181.389551628743,-115.221232039892,24.4702359769685,25.2620484374448,23.2620484374448,20.2620484374448,1,11.25
13-Jul-2026 13:10:10,95,903.017883631527,158.605360609995,25.5659838162573,44.5,-90.5393767937376,181.389551628743,-115.221232039892,24.6818552461549,25.4736677066311,23.4736677066311,20.4736677066311,1,11.875
13-Jul-2026 13:10:15,100,881.568270122462,158.396552592697,25.5659838162573,44.5,-90.3305687764396,181.389551628743,-115.221232039892,24.8906632634529,25.6824757239292,23.6824757239292,20.6824757239292,1,12.5
13-Jul-2026 13:10:20,105,861.002071855229,158.191517514327,25.5659838162573,44.5,-90.1255336980695,181.389551628743,-115.221232039892,25.095698341823,25.8875108022992,23.8875108022992,20.8875108022992,1,13.125
13-Jul-2026 13:10:25,110,841.384748097906,157.991326288789,25.5659838162573,44.5,-89.9253424725317,181.389551628743,-115.221232039892,25.2958895673608,26.087702027837,24.087702027837,21.087702027837,1,13.75
13-Jul-2026 13:10:30,115,822.784824325196,157.797159041049,25.5659838162573,44.5,-89.731175224792,181.389551628743,-115.221232039892,25.4900568151005,26.2818692755767,24.2818692755767,21.2818692755767,1,14.375
13-Jul-2026 13:10:35,120,805.273426794737,157.610300945151,25.5659838162573,44.5,-89.5443171288941,181.389551628743,-115.221232039892,25.6769149109984,26.4687273714746,24.4687273714746,21.4687273714746,1,15
13-Jul-2026 13:10:40,125,788.923635552233,157.432132931865,25.5659838162573,44.5,-89.3661491156076,181.389551628743,-115.221232039892,25.8550829242849,26.6468953847611,24.6468953847611,21.6468953847611,1,15.625
13-Jul-2026 13:10:45,130,773.809646165237,157.264116369154,25.5659838162573,44.5,-89.1981325528962,181.389551628743,-115.221232039892,26.0230994869963,26.8149119474725,24.8149119474725,21.8149119474725,1,16.25
13-Jul-2026 13:10:50,135,760.005712655588,157.107770718292,25.5659838162573,44.5,-89.0417869020343,181.389551628743,-115.221232039892,26.1794451378582,26.9712575983345,24.9712575983345,21.9712575983345,1,16.875
13-Jul-2026 13:10:55,140,747.584896422571,156.964643957599,25.5659838162573,44.5,-88.8986601413419,181.389551628743,-115.221232039892,26.3225718985505,27.1143843590268,25.1143843590268,22.1143843590268,1,17.5
13-Jul-2026 13:11:00,145,736.617618401565,156.836275625862,25.5659838162573,44.5,-88.7702918096044,181.389551628743,-115.221232039892,26.4509402302881,27.2427526907644,25.2427526907644,22.2427526907644,1,18.125
13-Jul-2026 13:11:05,150,727.170049272087,156.724153240761,25.5659838162573,44.5,-88.6581694245041,181.389551628743,-115.221232039892,26.5630626153884,27.3548750758647,25.3548750758647,22.3548750758647,1,18.75
